locus_tag,ob,origin?,gene_name,function,logFC,cutoff,logCPM,PValue,q.value,sig
BW25113_3481,3063,yes,nikR,"transcriptional repressor, Ni-binding",0.361178461,no,6.941452303,0.152864167,0.405319759,no
BW25113_3482,3064,yes,rhsB,"Rhs family putative polymorphic toxin, putative neighboring cell growth inhibitor",0.466343207,no,8.760177984,0.000566273,0.003840466,yes
BW25113_3483,3065,yes,yhhH,putative immunity protein for putative polymorphic toxin RhsB,-1.244511288,yes,2.456933024,0.17778639,0.444465974,no
BW25113_4552,3066,yes,yrhC,pseudogene,0.19683736,no,4.106667473,0.744975292,0.900680236,no
BW25113_3484,3067,yes,yhhI,putative transposase,0.821428821,no,7.410560491,3.24E-05,0.000257597,yes
BW25113_3485,3068,yes,yhhJ,inner membrane putative ABC transporter permease,0.951550363,no,8.572474412,1.70E-11,1.79E-10,yes
BW25113_3486,3069,yes,rbbA,ribosome-associated ATPase: ATP-binding protein/ATP-binding membrane protein,0.885646856,no,9.867854716,1.25E-12,1.39E-11,yes
BW25113_3487,3070,yes,yhiI,putative membrane fusion protein (MFP) of efflux pump,0.656580132,no,8.146369517,7.73E-05,0.000595627,yes
BW25113_3488,3071,yes,yhiJ,DUF4049 family protein,0.677435354,no,8.28060339,4.84E-05,0.000378714,yes
BW25113_3491,3072,yes,yhiM,"acid resistance protein, inner membrane",0.699344851,no,11.82291493,3.31E-11,3.44E-10,yes
BW25113_3492,3073,yes,yhiN,putative oxidoreductase,0.732258369,no,8.976840845,2.37E-08,2.27E-07,yes
BW25113_3493,3074,yes,pitA,"phosphate transporter, low-affinity; tellurite importer",0.048432019,no,8.27805932,0.786392598,0.919535013,no
BW25113_3494,3075,yes,uspB,universal stress (ethanol tolerance) protein B,0.719002473,no,7.66008621,4.53E-05,0.000356318,yes
BW25113_3495,3076,yes,uspA,universal stress global response regulator,0.446369947,no,7.897598583,0.015900589,0.074826303,no
BW25113_3496,3077,yes,dtpB,dipeptide and tripeptide permease B,0.563872251,no,8.727446944,2.21E-05,0.000177587,yes
BW25113_3497,3078,yes,rsmJ,"16S rRNA m(2)G1516 methyltransferase, SAM-dependent",0.872061031,no,7.699276548,1.24E-05,0.000103094,yes
BW25113_3498,3079,yes,prlC,oligopeptidase A,0.872177458,no,9.706560991,4.99E-14,5.81E-13,yes
BW25113_3499,3080,yes,rlmJ,"23S rRNA m(6)A2030 methyltransferase, SAM-dependent",0.63155963,no,8.08777003,7.93E-05,0.00060988,yes
BW25113_3500,3081,yes,gor,glutathione oxidoreductase,1.05231403,yes,8.405299145,5.16E-11,5.31E-10,yes
BW25113_4613,3082,yes,dinQ,"UV-inducible membrane toxin, DinQ-AgrB type I toxin-antitoxin system",-0.39734254,no,4.443826876,0.397771378,0.68176336,no
BW25113_4712,3083,yes,agrA,,0.000285567,no,3.742702016,1,1,no
BW25113_4713,3084,yes,agrB,,1.847184365,yes,4.744751548,5.04E-05,0.000393176,yes
BW25113_3501,3085,yes,arsR,arsenical resistance operon transcriptional repressor; autorepressor,0.834734887,no,7.203445671,0.000292652,0.002078255,yes
BW25113_3502,3086,yes,arsB,arsenite/antimonite transporter,0.509577722,no,9.64927178,0.000576999,0.003899718,yes
BW25113_3503,3087,yes,arsC,arsenate reductase,0.913647398,no,8.28101638,1.08E-09,1.09E-08,yes
BW25113_3504,3088,yes,yhiS,pseudogene,0.511131554,no,6.18331983,0.085314825,0.276849433,no
BW25113_3506,3089,yes,slp,outer membrane lipoprotein,0.609191408,no,10.61546018,7.59E-06,6.45E-05,yes
BW25113_3507,3090,yes,dctR,LuxR family putative transcriptional regulator,0.68131536,no,10.1786844,3.57E-09,3.50E-08,yes
BW25113_3508,3091,yes,yhiD,"putative Mg(2+) transport ATPase, inner membrane protein",0.818156657,no,10.10664733,6.74E-12,7.18E-11,yes
BW25113_3509,3092,yes,hdeB,acid-resistance protein,0.75501468,no,9.243122367,4.14E-08,3.93E-07,yes
BW25113_3510,3093,yes,hdeA,stress response protein acid-resistance protein,0.740786152,no,11.53072789,4.86E-09,4.75E-08,yes
BW25113_3511,3094,yes,hdeD,acid-resistance membrane protein,0.79431727,no,10.84331507,6.36E-13,7.18E-12,yes
BW25113_3512,3095,yes,gadE,gad regulon transcriptional activator,-0.395897856,no,4.100117714,0.457733975,0.727292279,no
BW25113_3513,3096,yes,mdtE,"anaerobic multidrug efflux transporter, ArcA-regulated",0.81697808,no,9.232178856,6.42E-11,6.59E-10,yes
BW25113_3514,3097,yes,mdtF,"anaerobic multidrug efflux transporter, ArcA-regulated",0.852150971,no,10.64277269,2.56E-12,2.80E-11,yes
BW25113_3515,3098,yes,gadW,transcriptional activator of gadA and gadBC; repressor of gadX,0.720955634,no,9.753810761,3.09E-08,2.94E-07,yes
BW25113_4452,3099,yes,gadY,,0.909468621,no,9.59770147,5.74E-15,6.97E-14,yes
BW25113_3516,3100,yes,gadX,acid resistance regulon transcriptional activator; autoactivator,0.614524136,no,10.89953792,1.21E-07,1.13E-06,yes
BW25113_3517,3101,yes,gadA,"glutamate decarboxylase A, PLP-dependent",1.022847209,yes,8.983292905,4.75E-16,5.91E-15,yes
BW25113_3518,3102,yes,yhjA,putative cytochrome C peroxidase,0.909685195,no,11.43329654,1.43E-17,1.86E-16,yes
BW25113_3519,3103,yes,treF,cytoplasmic trehalase,0.87663403,no,9.98201549,1.09E-12,1.21E-11,yes
BW25113_3520,3104,yes,yhjB,putative DNA-binding transcriptional response regulator,0.799752381,no,9.354693891,2.21E-09,2.18E-08,yes
BW25113_3521,3105,yes,yhjC,LysR family putative transcriptional regulator,1.096954398,yes,8.802331829,1.52E-16,1.92E-15,yes
BW25113_3522,3106,yes,yhjD,inner membrane putative BrbK family alternate lipid exporter,0.938225487,no,8.502048701,1.39E-09,1.38E-08,yes
BW25113_3523,3107,yes,yhjE,MFS superfamily sugar transport 1 family protein,0.943869355,no,9.130710225,7.72E-13,8.70E-12,yes
BW25113_3524,3108,yes,yhjG,putative inner membrane-anchored periplasmic AsmA family protein,0.902668239,no,8.785007629,8.20E-12,8.71E-11,yes
BW25113_3525,3109,yes,yhjH,"cyclic-di-GMP phosphodiesterase, FlhDC-regulated",1.000904712,yes,8.317379134,4.58E-12,4.95E-11,yes
BW25113_3526,3110,yes,kdgK,2-dehydro-3-deoxygluconokinase,0.955959554,no,8.294802267,2.53E-11,2.64E-10,yes
BW25113_3527,3111,yes,yhjJ,putative periplasmic M16 family chaperone,1.242181061,yes,9.509635462,1.44E-22,2.10E-21,yes
BW25113_3528,3112,yes,dctA,"C4-dicarboxylic acid, orotate and citrate transporter",1.195228053,yes,8.639789472,5.23E-18,6.97E-17,yes
BW25113_3529,3113,yes,yhjK,cyclic-di-GMP phosphodiesterase,0.903661217,no,9.865877013,2.75E-13,3.15E-12,yes
BW25113_3530,3114,yes,bcsC,cellulose synthase subunit,1.047461087,yes,10.70897526,2.43E-18,3.28E-17,yes
BW25113_3531,3115,yes,bcsZ,"endo-1,4-D-glucanase",1.143080794,yes,9.248652301,3.91E-19,5.38E-18,yes
BW25113_3532,3116,yes,bcsB,"regulator of cellulose synthase, cyclic di-GMP binding",1.028731151,yes,10.37770555,7.98E-18,1.06E-16,yes
BW25113_3533,3117,yes,bcsA,"cellulose synthase, catalytic subunit",0.819324418,no,10.09056275,1.46E-12,1.63E-11,yes
BW25113_3534,3118,yes,bcsQ,pseudogene,1.164023523,yes,8.979135978,1.80E-19,2.48E-18,yes
BW25113_3535,3119,yes,yhjR,DUF2629 family protein,1.028354043,yes,7.847866163,1.08E-09,1.08E-08,yes
BW25113_3536,3120,yes,bcsE,cellulose production protein,0.918327986,no,10.56368687,1.71E-17,2.21E-16,yes
BW25113_3537,3121,yes,bcsF,DUF2636 family small membrane protein associated with cellulose production,1.232436911,yes,6.501262101,4.62E-06,4.01E-05,yes
BW25113_3538,3122,yes,bcsG,DUF3260 family inner membrane protein associated with cellulose production,0.990980276,no,9.310708718,2.65E-12,2.90E-11,yes
BW25113_4453,3123,yes,ldrD,"toxic polypeptide, small",0.778992815,no,5.812290614,0.041185602,0.159690957,no
BW25113_4454,3124,yes,rdlD,,0.610132685,no,5.84797603,0.065338463,0.228888987,no
BW25113_3539,3125,yes,yhjV,putative transporter,1.064016731,yes,10.79871163,7.35E-23,1.10E-21,yes
BW25113_3540,3126,yes,dppF,dipeptide transporter,1.270480193,yes,8.462099977,1.07E-17,1.41E-16,yes
BW25113_3541,3127,yes,dppD,dipeptide/heme transporter,0.917339016,no,8.624866402,5.33E-12,5.71E-11,yes
BW25113_3542,3128,yes,dppC,dipeptide/heme transporter,1.369057644,yes,8.398168276,1.27E-16,1.61E-15,yes
BW25113_3543,3129,yes,dppB,dipeptide/heme transporter,1.07266572,yes,8.216451821,1.14E-11,1.20E-10,yes
BW25113_3544,3130,yes,dppA,dipeptide transporter,0.975552808,no,9.372375612,6.81E-15,8.24E-14,yes
BW25113_3546,3131,yes,eptB,"KDO phosphoethanolamine transferase, Ca(2+)-inducible",1.273989749,yes,9.815193798,1.04E-24,1.61E-23,yes
BW25113_3547,3132,yes,yhjX,"pyruvate-inducible inner membrane protein, putative transporter",1.149899505,yes,9.354356215,2.06E-20,2.90E-19,yes
BW25113_3548,3133,yes,yhjY,autotransporter beta-domain protein,0.972538478,no,8.954437967,1.43E-14,1.70E-13,yes
BW25113_3549,3134,yes,tag,"3-methyl-adenine DNA glycosylase I, constitutive",0.942451182,no,8.608227263,1.56E-12,1.73E-11,yes
BW25113_3550,3135,yes,yiaC,putative acyl-CoA transferase,1.262695034,yes,8.077797741,1.20E-13,1.38E-12,yes
BW25113_3551,3136,yes,bisC,biotin sulfoxide reductase,1.203954528,yes,10.25379902,5.32E-26,8.51E-25,yes
BW25113_3552,3137,yes,yiaD,multicopy suppressor of bamB; outer membrane lipoprotein,1.299737592,yes,9.350952264,2.97E-20,4.16E-19,yes
BW25113_3553,3138,yes,ghrB,glyoxylate/hydroxypyruvate reductase B,1.052168681,yes,8.812884936,1.00E-12,1.12E-11,yes
BW25113_3554,3139,yes,yiaF,barrier effect co-colonization resistance factor; DUF3053 family lipoprotein,1.246103471,yes,9.185952602,6.57E-23,9.90E-22,yes
BW25113_3555,3140,yes,yiaG,HTH_CROC1 family putative transcriptional regulator,1.41101616,yes,7.472435759,4.62E-14,5.39E-13,yes
BW25113_3556,3141,yes,cspA,"RNA chaperone and antiterminator, cold-inducible",0.486088466,no,6.134784962,0.120797597,0.347414953,no
BW25113_4647,3142,yes,mokA,pseudogene,0.929678637,no,6.326954546,0.000809227,0.005394847,yes
BW25113_4455,3143,yes,hokA,"toxic polypeptide, small",0.961266142,no,5.831024604,0.008698153,0.045952505,yes
BW25113_3557,3144,yes,insJ,IS150 transposase A,0.974728283,no,7.76482078,6.25E-08,5.86E-07,yes
BW25113_3558,3145,yes,insK,IS150 transposase B,1.058451583,yes,10.1085301,2.63E-18,3.53E-17,yes
BW25113_4614,3146,yes,sokA,pseudogene,1.058355153,yes,3.540665876,0.119762695,0.345855187,no
BW25113_4553,3147,yes,ysaB,uncharacterized protein,1.123862615,yes,9.748437437,5.54E-20,7.70E-19,yes
BW25113_3561,3148,yes,wecH,O-acetyltransferase for enterobacterial common antigen (ECA),1.273912126,yes,11.95150524,1.89E-32,3.47E-31,yes
BW25113_3562,3149,yes,yiaA,"YiaAB family inner membrane protein, tandem domains",1.408141539,yes,9.026930744,2.67E-26,4.32E-25,yes
BW25113_3563,3150,yes,yiaB,YiaAB family inner membrane protein,1.183826194,yes,7.195718422,7.95E-09,7.69E-08,yes
BW25113_3564,3151,yes,xylB,xylulokinase,1.411715978,yes,9.998140533,1.84E-33,3.50E-32,yes
BW25113_3565,3152,yes,xylA,D-xylose isomerase,1.30820457,yes,9.996156013,1.10E-24,1.70E-23,yes
BW25113_3566,3153,yes,xylF,D-xylose transporter subunit,1.27572888,yes,10.10493823,2.22E-20,3.12E-19,yes
BW25113_3567,3154,yes,xylG,fused D-xylose transporter subunits of ABC superfamily: ATP-binding components,1.406785805,yes,12.47352923,5.25E-33,9.90E-32,yes
BW25113_3568,3155,yes,xylH,D-xylose ABC transporter permease subunit,1.304661409,yes,8.750434743,1.31E-22,1.94E-21,yes
BW25113_3569,3156,yes,xylR,xylose divergent operon transcriptional activator,1.507301041,yes,9.09778174,1.39E-30,2.44E-29,yes
BW25113_3570,3157,yes,bax,putative glucosaminidase,1.554102203,yes,8.994727451,3.50E-30,6.10E-29,yes
BW25113_3571,3158,yes,malS,alpha-amylase,1.466842464,yes,9.723510049,1.51E-35,3.01E-34,yes
BW25113_3572,3159,yes,avtA,valine-pyruvate aminotransferase 1,1.562000719,yes,10.08783259,7.20E-43,1.62E-41,yes
BW25113_3573,3160,yes,ysaA,"putative hydrogenase, 4Fe-4S ferredoxin-type component",1.552416332,yes,7.904377617,3.82E-17,4.90E-16,yes
BW25113_3574,3161,yes,yiaJ,transcriptional repressor of yiaK-S operon,1.544962636,yes,8.984975882,9.97E-33,1.85E-31,yes
BW25113_3575,3162,yes,yiaK,"2,3-diketo-L-gulonate reductase, NADH-dependent",1.54429871,yes,8.729250385,2.29E-29,3.95E-28,yes
BW25113_3576,3163,yes,yiaL,DUF386 family protein,1.526583607,yes,9.913822747,5.16E-40,1.11E-38,yes
BW25113_3577,3164,yes,yiaM,"2,3-diketo-L-gulonate TRAP transporter small permease protein",1.256564212,yes,8.760826039,6.59E-19,9.03E-18,yes
BW25113_3578,3165,yes,yiaN,"2,3-diketo-L-gulonate TRAP transporter large permease protein",1.476141863,yes,10.27621984,3.88E-40,8.40E-39,yes
BW25113_3579,3166,yes,yiaO,"2,3-diketo-L-gulonate-binding periplasmic protein",1.249900381,yes,9.555219536,5.34E-25,8.38E-24,yes
BW25113_3580,3167,yes,lyxK,L-xylulose kinase,1.559470324,yes,9.48737416,5.56E-34,1.07E-32,yes
BW25113_3581,3168,yes,sgbH,3-keto-L-gulonate 6-phosphate decarboxylase,1.452172406,yes,8.495920871,1.38E-22,2.03E-21,yes
BW25113_3582,3169,yes,sgbU,putative L-xylulose 5-phosphate 3-epimerase,1.669280428,yes,8.372330116,3.64E-22,5.24E-21,yes
BW25113_3583,3170,yes,sgbE,L-ribulose-5-phosphate 4-epimerase,1.795175093,yes,9.164553727,2.80E-44,6.47E-43,yes
BW25113_4648,3171,yes,ysaC,pseudogene,1.629913802,yes,5.253598139,0.000146681,0.001088993,yes
BW25113_4649,3172,yes,ysaD,pseudogene,1.51595537,yes,7.46637143,3.85E-12,4.17E-11,yes
BW25113_3584,3173,yes,yiaT,putative outer membrane protein,1.492764126,yes,9.516760031,6.55E-33,1.23E-31,yes
BW25113_3585,3174,yes,yiaU,putative DNA-binding transcriptional regulator,1.388951915,yes,10.68926635,2.47E-32,4.50E-31,yes
BW25113_3586,3175,yes,yiaV,"membrane fusion protein (MFP) component of efflux pump, signal anchor",1.539059239,yes,10.37429778,9.32E-40,2.00E-38,yes
BW25113_3587,3176,yes,yiaW,DUF3302 family inner membrane protein,1.307328876,yes,5.730549562,0.00036577,0.002574178,yes
BW25113_3588,3177,yes,aldB,aldehyde dehydrogenase B,1.680472453,yes,9.968303286,8.79E-49,2.21E-47,yes
BW25113_3589,3178,yes,yiaY,"putative Fe-containing alcohol dehydrogenase, Pfam00465 family",1.471425045,yes,10.73230675,4.83E-39,1.02E-37,yes
BW25113_3590,3179,yes,selB,selenocysteinyl-tRNA-specific translation factor,1.65320836,yes,10.55945972,3.53E-51,9.48E-50,yes
BW25113_3591,3180,yes,selA,selenocysteine synthase,1.742562729,yes,9.989357376,5.78E-52,1.58E-50,yes
BW25113_3592,3181,yes,yibF,glutathione S-transferase homolog,1.564132752,yes,8.692862969,2.27E-27,3.74E-26,yes
BW25113_3593,3182,yes,rhsA,"Rhs family protein, putative polymorphic toxin; putative polysaccharide synthesis/export protein; putative neighboring cell growth inhibitor",1.800024559,yes,8.526333728,3.67E-31,6.57E-30,yes
BW25113_3594,3183,yes,yibA,HEAT-domain lethality reduction protein; putative immunity protein for putative polymorphic toxin RhsA,1.1445778,yes,6.646466524,0.000179815,0.001310176,yes
BW25113_3595,3184,yes,rhsJ,pseudogene,1.583894925,yes,10.24353963,2.08E-37,4.27E-36,yes
BW25113_4650,3185,yes,yibS,pseudogene,1.310156304,yes,4.45499283,0.00622756,0.034529047,yes
BW25113_4652,3186,yes,yibU,pseudogene,1.455458128,yes,9.162102781,1.94E-16,2.44E-15,yes
BW25113_3597,3187,yes,yibH,putative membrane fusion protein (MFP) component of efflux pump,1.644491041,yes,9.926189724,7.47E-47,1.81E-45,yes
BW25113_3598,3188,yes,yibI,DUF3302 family inner membrane protein,1.476673622,yes,7.813394867,1.94E-16,2.43E-15,yes
BW25113_3599,3189,yes,mtlA,fused mannitol-specific PTS enzymes: IIA components/IIB components/IIC components,1.647703398,yes,10.37153967,4.88E-31,8.69E-30,yes
BW25113_3600,3190,yes,mtlD,"mannitol-1-phosphate dehydrogenase, NAD-dependent",1.76662507,yes,9.391973106,2.44E-48,6.04E-47,yes
BW25113_3601,3191,yes,mtlR,mannitol operon repressor,1.767628051,yes,8.542391268,1.69E-35,3.36E-34,yes
BW25113_4554,3192,yes,yibT,uncharacterized protein,1.826015344,yes,7.248498592,1.02E-17,1.35E-16,yes
BW25113_3602,3193,yes,yibL,ribosome-associated DUF2810 family protein,1.685180871,yes,7.694693101,6.49E-14,7.53E-13,yes
BW25113_3603,3194,yes,lldP,L-lactate permease,1.731930481,yes,10.27682481,1.14E-47,2.80E-46,yes
BW25113_3604,3195,yes,lldR,dual role activator/repressor for lldPRD operon,1.587438986,yes,8.279018252,1.51E-26,2.46E-25,yes
BW25113_3605,3196,yes,lldD,"L-lactate dehydrogenase, FMN-linked",1.655091455,yes,9.163142829,7.28E-39,1.52E-37,yes
BW25113_3606,3197,yes,trmL,"tRNA Leu mC34,mU34 2'-O-methyltransferase, SAM-dependent",1.868730541,yes,8.568323027,3.04E-40,6.62E-39,yes
BW25113_3607,3198,yes,cysE,serine acetyltransferase,1.819127866,yes,3.433580754,0.001573379,0.010045026,yes
BW25113_3608,3199,yes,gpsA,glycerol-3-phosphate dehydrogenase (NAD+),2.912895424,yes,5.086675293,2.95E-09,2.90E-08,yes
BW25113_3609,3200,yes,secB,protein export chaperone,2.913380803,yes,6.251870237,3.69E-18,4.94E-17,yes
BW25113_3610,3201,yes,grxC,glutaredoxin 3,1.95091577,yes,7.624828579,9.15E-19,1.25E-17,yes
BW25113_3611,3202,yes,yibN,putative rhodanese-related sulfurtransferase,1.87081245,yes,8.018335713,3.83E-29,6.59E-28,yes
BW25113_3612,3203,yes,gpmM,"phosphoglycero mutase III, cofactor-independent",1.873891116,yes,10.48489351,1.05E-56,3.07E-55,yes
BW25113_3613,3204,yes,envC,"activator of AmiB,C murein hydrolases, septal ring factor",2.508231545,yes,7.248788932,6.40E-27,1.05E-25,yes
BW25113_3614,3205,yes,yibQ,putative polysaccharide deacetylase,1.836436448,yes,9.577175954,3.73E-53,1.04E-51,yes
BW25113_3615,3206,yes,waaH,LPS(HepIII)-glucuronic acid glycosyltransferase,1.614245003,yes,10.5857347,1.67E-36,3.37E-35,yes
BW25113_3616,3207,yes,tdh,"L-threonine 3-dehydrogenase, NAD(P)-binding",0.690042657,no,8.608820545,1.49E-05,0.000122603,yes
BW25113_3617,3208,yes,kbl,glycine C-acetyltransferase,1.548726531,yes,9.064758305,1.60E-32,2.94E-31,yes
BW25113_3618,3209,yes,yibB,"YibB family protein, function unknown",1.74801188,yes,10.72504871,3.49E-41,7.73E-40,yes
BW25113_3619,3210,yes,hldD,"ADP-L-glycero-D-mannoheptose-6-epimerase, NAD(P)-binding",5.464763426,yes,6.978517991,1.10E-65,4.03E-64,yes
BW25113_3620,3211,yes,waaF,ADP-heptose:LPS heptosyltransferase II,5.508506341,yes,8.762605389,4.17E-207,4.09E-204,yes
BW25113_3621,3212,yes,waaC,ADP-heptose:LPS heptosyl transferase I,5.391388065,yes,8.148624364,8.72E-147,3.11E-144,yes
BW25113_3622,3213,yes,waaL,O-antigen ligase,1.64475286,yes,10.37803277,2.52E-26,4.10E-25,yes
BW25113_3623,3214,yes,waaU,lipopolysaccharide core biosynthesis,1.689006809,yes,9.93225202,1.08E-28,1.84E-27,yes
BW25113_3624,3215,yes,waaZ,lipopolysaccharide core biosynthesis protein,1.597448993,yes,10.03191552,1.33E-22,1.97E-21,yes
BW25113_3625,3216,yes,waaY,lipopolysaccharide core biosynthesis protein,2.107409469,yes,10.71701595,3.04E-64,1.09E-62,yes
