locus_tag	gene_name	ncrna	start	end	strand	read_count	ins_index	gene_length	ins_count	fcn
BW25113_4476	gntU	0	3569081	3570421	-1	840	0.140845070422535	1341	170	"gluconate transporter, low affinity GNT 1 system"
BW25113_3437	gntK	0	3570425	3570952	-1	105	0.0945378151260504	528	45	"gluconate kinase 2"
BW25113_3438	gntR	0	3571091	3572086	-1	571	0.131549609810479	996	118	"d-gluconate inducible gluconate regulon transcriptional repressor"
BW25113_3439	yhhW	0	3572310	3573005	-1	753	0.188197767145136	696	118	"quercetinase activity in vitro"
BW25113_3440	yhhX	0	3573128	3574165	-1	835	0.152941176470588	1038	143	"putative oxidoreductase"
BW25113_4451	ryhB	0	3574287	3574376	-1	76	0.209876543209877	90	17	
BW25113_3441	yhhY	0	3574498	3574986	1	1660	0.292517006802721	489	129	"putative acetyltransferase"
BW25113_3442	yhhZ	0	3575223	3576401	1	8	0.00376647834274953	1179	4	"putative Hcp1 family polymorphic toxin protein; putative colicin-like DNase/tRNase activity"
BW25113_3443	yrhA	0	3576398	3577669	1	50	0.0131004366812227	1272	15	pseudogene
BW25113_3444	insA	0	3576843	3577118	1	0	0	276	0	"IS1 repressor TnpA"
BW25113_3445	insB1	0	3577037	3577540	1	0	0	504	0	"IS1 transposase B"
BW25113_3446	yrhB	0	3578119	3578403	1	121	0.101167315175097	285	26	"stable heat shock chaperone"
BW25113_3447	ggt	0	3578441	3580183	-1	1374	0.166985340981517	1743	262	gamma-glutamyltranspeptidase
BW25113_3448	yhhA	0	3580303	3580743	1	376	0.130982367758186	441	52	"DUF2756 family protein"
BW25113_3449	ugpQ	0	3580730	3581473	-1	351	0.101492537313433	744	68	"glycerophosphodiester phosphodiesterase, cytosolic"
BW25113_3450	ugpC	0	3581470	3582540	-1	372	0.105809128630705	1071	102	"glycerol-3-phosphate transporter subunit"
BW25113_3451	ugpE	0	3582542	3583387	-1	364	0.124671916010499	846	95	"glycerol-3-phosphate transporter subunit"
BW25113_3452	ugpA	0	3583384	3584271	-1	687	0.13625	888	109	"glycerol-3-phosphate transporter subunit"
BW25113_3453	ugpB	0	3584369	3585685	-1	624	0.125632377740304	1317	149	"glycerol-3-phosphate transporter subunit"
BW25113_3454	livF	0	3586084	3586797	-1	454	0.110419906687403	714	71	"leucine/isoleucine/valine transporter subunit"
BW25113_3455	livG	0	3586799	3587566	-1	370	0.134393063583815	768	93	"leucine/isoleucine/valine transporter subunit"
BW25113_3456	livM	0	3587563	3588840	-1	696	0.123370981754996	1278	142	"leucine/isoleucine/valine transporter subunit"
BW25113_3457	livH	0	3588837	3589763	-1	538	0.146107784431138	927	122	"leucine/isoleucine/valine transporter subunit"
BW25113_3458	livK	0	3589811	3590920	-1	966	0.143143143143143	1110	143	"leucine transporter subunit"
BW25113_3459	panM	0	3591344	3591727	1	328	0.167630057803468	384	58	"PanD autocleavage accelerator, panothenate synthesis"
BW25113_3460	livJ	0	3591915	3593018	-1	638	0.124748490945674	1104	124	"leucine/isoleucine/valine transporter subunit"
BW25113_3461	rpoH	0	3593289	3594143	-1	6	0.00519480519480519	855	4	"RNA polymerase, sigma 32 (sigma H) factor"
BW25113_3462	ftsX	0	3594388	3595446	-1	34	0.0115303983228512	1059	11	"inner membrane putative ABC superfamily transporter permease"
BW25113_3463	ftsE	0	3595439	3596107	-1	0	0	669	0	"putative ABC superfamily transporter ATP-binding subunit"
BW25113_3464	ftsY	0	3596110	3597603	-1	0	0	1494	0	"Signal Recognition Particle (SRP) receptor"
BW25113_3465	rsmD	0	3597753	3598349	1	245	0.117100371747212	597	63	"16S rRNA m(2)G966 methyltransferase, SAM-dependent"
BW25113_3466	yhhL	0	3598339	3598608	1	295	0.213991769547325	270	52	"DUF1145 family protein"
BW25113_3467	yhhM	0	3598611	3598970	-1	347	0.169753086419753	360	55	"DUF2500 family protein"
BW25113_3468	yhhN	0	3599111	3599737	1	963	0.223008849557522	627	126	"TMEM86 family putative inner membrane protein"
BW25113_3469	zntA	0	3599811	3602009	1	1385	0.132323232323232	2199	262	"zinc, cobalt and lead efflux system"
BW25113_3470	tusA	0	3602111	3602356	-1	43	0.0720720720720721	246	16	"mnm(5)-s(2)U34-tRNA 2-thiolation sulfurtransferase"
BW25113_3471	yhhQ	0	3602577	3603242	1	778	0.161666666666667	666	97	"DUF165 family inner membrane protein"
BW25113_3472	dcrB	0	3603315	3603872	1	570	0.186878727634195	558	94	"putative lipoprotein"
BW25113_3473	yhhS	0	3603876	3605093	-1	914	0.149498632634458	1218	164	"putative arabinose efflux transporter"
BW25113_3474	yhhT	0	3605225	3606274	1	1187	0.212698412698413	1050	201	"UPF0118 family putative transporter"
BW25113_3475	acpT	0	3606329	3606916	1	503	0.179245283018868	588	95	"4'-phosphopantetheinyl transferase"
BW25113_3476	nikA	0	3607027	3608601	1	1485	0.16361071932299	1575	232	"nickel-binding, heme-binding periplasmic protein"
BW25113_3477	nikB	0	3608601	3609545	1	819	0.1786133960047	945	152	"nickel transporter subunit"
BW25113_3478	nikC	0	3609542	3610375	1	810	0.18375499334221	834	138	"nickel transporter subunit"
BW25113_3479	nikD	0	3610375	3611139	1	564	0.140783744557329	765	97	"nickel transporter subunit"
BW25113_3480	nikE	0	3611136	3611942	1	492	0.130674002751032	807	95	"nickel transporter subunit"
BW25113_3481	nikR	0	3611948	3612349	1	272	0.185082872928177	402	67	"transcriptional repressor, Ni-binding"
BW25113_3482	rhsB	0	3612552	3616787	1	1027	0.034618410700236	4236	132	"Rhs family putative polymorphic toxin, putative neighboring cell growth inhibitor"
BW25113_3483	yhhH	0	3616759	3617142	1	10	0.00867052023121387	384	3	"putative immunity protein for putative polymorphic toxin RhsB"
BW25113_4552	yrhC	0	3617247	3617597	1	31	0.00949367088607595	351	3	pseudogene
BW25113_3484	yhhI	0	3617738	3618874	1	324	0.029296875	1137	30	"putative transposase"
BW25113_3485	yhhJ	0	3619039	3620163	-1	767	0.153010858835143	1125	155	"inner membrane putative ABC transporter permease"
BW25113_3486	rbbA	0	3620163	3622898	-1	2161	0.148599269183922	2736	366	"ribosome-associated ATPase: ATP-binding protein/ATP-binding membrane protein"
BW25113_3487	yhiI	0	3622895	3623962	-1	728	0.130977130977131	1068	126	"putative membrane fusion protein (MFP) of efflux pump"
BW25113_3488	yhiJ	0	3624328	3625950	-1	583	0.0410677618069815	1623	60	"DUF4049 family protein"
BW25113_4660	yhiL	0	3626212	3627818	-1	15	0.00483759502418798	1607	7	pseudogene
BW25113_3491	yhiM	0	3628201	3629253	1	8195	0.405063291139241	1053	384	"acid resistance protein, inner membrane"
BW25113_3492	yhiN	0	3629568	3630770	-1	1121	0.1865189289012	1203	202	"putative oxidoreductase"
BW25113_3493	pitA	0	3631002	3632501	1	926	0.160740740740741	1500	217	"phosphate transporter, low-affinity; tellurite importer"
BW25113_3494	uspB	0	3632745	3633080	-1	407	0.237623762376238	336	72	"universal stress (ethanol tolerance) protein B"
BW25113_3495	uspA	0	3633471	3633905	1	506	0.186224489795918	435	73	"universal stress global response regulator"
BW25113_3496	dtpB	0	3634222	3635691	1	1003	0.142101284958428	1470	188	"dipeptide and tripeptide permease B"
BW25113_3497	rsmJ	0	3635740	3636492	-1	516	0.154867256637168	753	105	"16S rRNA m(2)G1516 methyltransferase, SAM-dependent"
BW25113_3498	prlC	0	3636500	3638542	-1	1831	0.150081566068515	2043	276	"oligopeptidase A"
BW25113_3499	rlmJ	0	3638745	3639587	1	685	0.143610013175231	843	109	"23S rRNA m(6)A2030 methyltransferase, SAM-dependent"
BW25113_3500	gor	0	3639659	3641011	1	627	0.116584564860427	1353	142	"glutathione oxidoreductase"
BW25113_4613	dinQ	0	3641065	3641148	-1	77	0.184210526315789	84	14	"UV-inducible membrane toxin, DinQ-AgrB type I toxin-antitoxin system"
BW25113_4712	agrA	0	3641423	3641506	1	32	0.157894736842105	84	12	
BW25113_4713	agrB	0	3641654	3641737	1	41	0.131578947368421	84	10	
BW25113_3501	arsR	0	3641888	3642241	1	313	0.156739811912226	354	50	"arsenical resistance operon transcriptional repressor; autorepressor"
BW25113_3502	arsB	0	3642295	3643584	1	1567	0.209302325581395	1290	243	"arsenite/antimonite transporter"
BW25113_3503	arsC	0	3643597	3644022	1	631	0.205729166666667	426	79	"arsenate reductase"
BW25113_3504	yhiS	0	3644651	3647073	1	145	0.0146721687299404	2423	32	pseudogene
BW25113_3505	insH1	0	3645542	3646558	-1	0	0	1017	0	"IS5 transposase and trans-activator"
BW25113_3506	slp	0	3647321	3647887	1	3332	0.362035225048924	567	185	"outer membrane lipoprotein"
BW25113_3507	dctR	0	3648043	3648573	1	2597	0.200836820083682	531	96	"LuxR family putative transcriptional regulator"
BW25113_3508	yhiD	0	3648615	3649262	-1	2318	0.323630136986301	648	189	"putative Mg(2+) transport ATPase, inner membrane protein"
BW25113_3509	hdeB	0	3649326	3649652	-1	1247	0.213559322033898	327	63	"acid-resistance protein"
BW25113_3510	hdeA	0	3649768	3650100	-1	5842	0.443333333333333	333	133	"stress response protein acid-resistance protein"
BW25113_3511	hdeD	0	3650355	3650927	1	3830	0.374031007751938	573	193	"acid-resistance membrane protein"
BW25113_4704	arrS	0	3651346	3651414	-1	2	0.0317460317460317	69	2	
BW25113_3512	gadE	0	3651726	3652253	1	42	0.0126050420168067	528	6	"gad regulon transcriptional activator"
BW25113_3513	mdtE	0	3652592	3653749	1	1269	0.165867689357622	1158	173	"anaerobic multidrug efflux transporter, ArcA-regulated"
BW25113_3514	mdtF	0	3653774	3656887	1	3425	0.187656082768462	3114	526	"anaerobic multidrug efflux transporter, ArcA-regulated"
BW25113_3515	gadW	0	3657250	3657978	-1	1681	0.270928462709285	729	178	"transcriptional activator of gadA and gadBC; repressor of gadX"
BW25113_4452	gadY	0	3658224	3658328	1	1605	0.547368421052632	105	52	
BW25113_3516	gadX	0	3658346	3659170	-1	4442	0.302826379542396	825	225	"acid resistance regulon transcriptional activator; autoactivator"
BW25113_3517	gadA	0	3659540	3660940	-1	1088	0.0745440126883426	1401	94	"glutamate decarboxylase A, PLP-dependent"
BW25113_3518	yhjA	0	3661151	3662548	-1	5546	0.29626687847498	1398	373	"putative cytochrome C peroxidase"
BW25113_3519	treF	0	3662952	3664601	1	2098	0.201346801346801	1650	299	"cytoplasmic trehalase"
BW25113_3520	yhjB	0	3664652	3665254	-1	1330	0.30939226519337	603	168	"putative DNA-binding transcriptional response regulator"
BW25113_3521	yhjC	0	3665774	3666673	1	793	0.149382716049383	900	121	"LysR family putative transcriptional regulator"
BW25113_3522	yhjD	0	3666722	3667735	1	773	0.139101861993428	1014	127	"inner membrane putative BrbK family alternate lipid exporter"
BW25113_3523	yhjE	0	3668146	3669468	1	1154	0.154492023509656	1323	184	"MFS superfamily sugar transport 1 family protein"
BW25113_3524	yhjG	0	3669650	3671710	-1	858	0.100808625336927	2061	187	"putative inner membrane-anchored periplasmic AsmA family protein"
BW25113_3525	yhjH	0	3671780	3672547	-1	561	0.119942196531792	768	83	"cyclic-di-GMP phosphodiesterase, FlhDC-regulated"
BW25113_3526	kdgK	0	3672779	3673708	1	679	0.135005973715651	930	113	2-dehydro-3-deoxygluconokinase
BW25113_3527	yhjJ	0	3673804	3675300	-1	1310	0.172106824925816	1497	232	"putative periplasmic M16 family chaperone"
BW25113_3528	dctA	0	3675521	3676807	-1	704	0.121656600517688	1287	141	"C4-dicarboxylic acid, orotate and citrate transporter"
BW25113_3529	yhjK	0	3676990	3678978	-1	1862	0.163595756560581	1989	293	"cyclic-di-GMP phosphodiesterase"
BW25113_3530	bcsC	0	3679060	3682533	-1	3443	0.171410297409658	3474	536	"cellulose synthase subunit"
BW25113_3531	bcsZ	0	3682515	3683621	-1	1158	0.159478435305918	1107	159	endo-1,4-D-glucanase
BW25113_3532	bcsB	0	3683628	3685967	-1	2584	0.188983855650522	2340	398	"regulator of cellulose synthase, cyclic di-GMP binding"
BW25113_3533	bcsA	0	3685978	3688596	-1	2311	0.165818490245971	2619	391	"cellulose synthase, catalytic subunit"
BW25113_3534	bcsQ	0	3688593	3689345	-1	912	0.194690265486726	753	132	pseudogene
BW25113_3535	yhjR	0	3689357	3689545	-1	454	0.269005847953216	189	46	"DUF2629 family protein"
BW25113_3536	bcsE	0	3689818	3691389	1	2893	0.239575971731449	1572	339	"cellulose production protein"
BW25113_3537	bcsF	0	3691386	3691577	1	170	0.132947976878613	192	23	"DUF2636 family small membrane protein associated with cellulose production"
BW25113_3538	bcsG	0	3691574	3693253	1	1251	0.156746031746032	1680	237	"DUF3260 family inner membrane protein associated with cellulose production"
BW25113_4453	ldrD	0	3693340	3693447	-1	129	0.204081632653061	108	20	"toxic polypeptide, small"
BW25113_4454	rdlD	0	3693496	3693561	1	126	0.316666666666667	66	19	
BW25113_3539	yhjV	0	3693923	3695194	1	3407	0.305676855895196	1272	350	"putative transporter"
BW25113_3540	dppF	0	3695224	3696228	-1	685	0.130386740331492	1005	118	"dipeptide transporter"
BW25113_3541	dppD	0	3696225	3697208	-1	786	0.13882618510158	984	123	"dipeptide/heme transporter"
BW25113_3542	dppC	0	3697219	3698121	-1	625	0.138991389913899	903	113	"dipeptide/heme transporter"
BW25113_3543	dppB	0	3698131	3699150	-1	569	0.142701525054466	1020	131	"dipeptide/heme transporter"
BW25113_3544	dppA	0	3699458	3701065	-1	1369	0.151243093922652	1608	219	"dipeptide transporter"
BW25113_3545	proK	0	3701976	3702052	-1	15	0.0285714285714286	77	2	
BW25113_3546	eptB	0	3702144	3703835	-1	1493	0.151017728168089	1692	230	"KDO phosphoethanolamine transferase, Ca(2+)-inducible"
BW25113_3547	yhjX	0	3704159	3705367	-1	1141	0.181818181818182	1209	198	"pyruvate-inducible inner membrane protein, putative transporter"
BW25113_3548	yhjY	0	3705596	3706294	-1	983	0.225396825396825	699	142	"autotransporter beta-domain protein"
BW25113_3549	tag	0	3706452	3707015	1	761	0.165354330708661	564	84	"3-methyl-adenine DNA glycosylase I, constitutive"
BW25113_3550	yiaC	0	3707012	3707452	1	487	0.171284634760705	441	68	"putative acyl-CoA transferase"
BW25113_3551	bisC	0	3707421	3709754	-1	2180	0.167063303188958	2334	351	"biotin sulfoxide reductase"
BW25113_3552	yiaD	0	3709907	3710566	1	1163	0.259259259259259	660	154	"multicopy suppressor of bamB; outer membrane lipoprotein"
BW25113_3553	ghrB	0	3710670	3711644	1	905	0.178815489749431	975	157	"glyoxylate/hydroxypyruvate reductase B"
BW25113_3554	yiaF	0	3711694	3712404	-1	1031	0.2125	711	136	"barrier effect co-colonization resistance factor; DUF3053 family lipoprotein"
BW25113_3555	yiaG	0	3712838	3713128	1	306	0.129770992366412	291	34	"HTH_CROC1 family putative transcriptional regulator"
BW25113_3556	cspA	0	3713409	3713621	1	160	0.0729166666666667	213	14	"RNA chaperone and antiterminator, cold-inducible"
BW25113_4647	mokA	0	3713808	3713992	-1	140	0.11377245508982	185	19	pseudogene
BW25113_4455	hokA	0	3713808	3713960	-1	98	0.101449275362319	153	14	"toxic polypeptide, small"
BW25113_3557	insJ	0	3714040	3714561	1	435	0.170212765957447	522	80	"IS150 transposase A"
BW25113_3558	insK	0	3714558	3715409	1	1830	0.260756192959583	852	200	"IS150 transposase B"
BW25113_4614	sokA	0	3715436	3715465	1	19	0.111111111111111	30	3	pseudogene
BW25113_3559	glyS	0	3715688	3717757	-1	0	0	2070	0	"glycine tRNA synthetase, beta subunit"
BW25113_3560	glyQ	0	3717767	3718678	-1	0	0	912	0	"glycine tRNA synthetase, alpha subunit"
BW25113_4553	ysaB	0	3718773	3719072	-1	1556	0.311111111111111	300	84	"uncharacterized protein"
BW25113_3561	wecH	0	3719247	3720242	1	6600	0.37123745819398	996	333	"O-acetyltransferase for enterobacterial common antigen (ECA)"
BW25113_3562	yiaA	0	3720284	3720721	-1	814	0.210126582278481	438	83	"YiaAB family inner membrane protein, tandem domains"
BW25113_3563	yiaB	0	3720767	3721108	-1	250	0.159090909090909	342	49	"YiaAB family inner membrane protein"
BW25113_3564	xylB	0	3721277	3722731	-1	1628	0.193129770992366	1455	253	xylulokinase
BW25113_3565	xylA	0	3722803	3724125	-1	1559	0.197313182199832	1323	235	"D-xylose isomerase"
BW25113_3566	xylF	0	3724491	3725483	1	1830	0.206935123042506	993	185	"D-xylose transporter subunit"
BW25113_3567	xylG	0	3725561	3727102	1	9251	0.414265129682997	1542	575	"fused D-xylose transporter subunits of ABC superfamily: ATP-binding components"
BW25113_3568	xylH	0	3727080	3728261	1	712	0.146616541353383	1182	156	"D-xylose ABC transporter permease subunit"
BW25113_3569	xylR	0	3728339	3729517	1	894	0.143126177024482	1179	152	"xylose divergent operon transcriptional activator"
BW25113_3570	bax	0	3729713	3730537	-1	745	0.173620457604307	825	129	"putative glucosaminidase"
BW25113_3571	malS	0	3730857	3732887	1	1224	0.144420131291028	2031	264	alpha-amylase
BW25113_3572	avtA	0	3733065	3734318	1	1658	0.188662533215235	1254	213	"valine-pyruvate aminotransferase 1"
BW25113_3573	ysaA	0	3734469	3734942	-1	346	0.152224824355972	474	65	"putative hydrogenase, 4Fe-4S ferredoxin-type component"
BW25113_3574	yiaJ	0	3735044	3735892	-1	852	0.158169934640523	849	121	"transcriptional repressor of yiaK-S operon"
BW25113_3575	yiaK	0	3736093	3737091	1	681	0.156666666666667	999	141	"2,3-diketo-L-gulonate reductase, NADH-dependent"
BW25113_3576	yiaL	0	3737103	3737570	1	1463	0.151658767772512	468	64	"DUF386 family protein"
BW25113_3577	yiaM	0	3737688	3738161	1	667	0.175644028103044	474	75	"2,3-diketo-L-gulonate TRAP transporter small permease protein"
BW25113_3578	yiaN	0	3738164	3739441	1	1935	0.225021720243267	1278	259	"2,3-diketo-L-gulonate TRAP transporter large permease protein"
BW25113_3579	yiaO	0	3739454	3740440	1	1113	0.184476940382452	987	164	"2,3-diketo-L-gulonate-binding periplasmic protein"
BW25113_3580	lyxK	0	3740444	3741940	1	1171	0.155786350148368	1497	210	"L-xylulose kinase"
BW25113_3581	sgbH	0	3741937	3742599	1	636	0.169179229480737	663	101	"3-keto-L-gulonate 6-phosphate decarboxylase"
BW25113_3582	sgbU	0	3742592	3743452	1	535	0.134193548387097	861	104	"putative L-xylulose 5-phosphate 3-epimerase"
BW25113_3583	sgbE	0	3743446	3744141	1	886	0.186602870813397	696	117	"L-ribulose-5-phosphate 4-epimerase"
BW25113_4648	ysaC	0	3744173	3744274	-1	84	0.217391304347826	102	20	pseudogene
BW25113_4649	ysaD	0	3744278	3744469	1	296	0.254335260115607	192	44	pseudogene
BW25113_3584	yiaT	0	3744488	3745228	-1	992	0.259370314842579	741	173	"putative outer membrane protein"
BW25113_3585	yiaU	0	3745352	3746326	1	2757	0.28246013667426	975	248	"putative DNA-binding transcriptional regulator"
BW25113_3586	yiaV	0	3746323	3747459	-1	1999	0.2578125	1137	264	"membrane fusion protein (MFP) component of efflux pump, signal anchor"
BW25113_3587	yiaW	0	3747465	3747788	-1	92	0.089041095890411	324	26	"DUF3302 family inner membrane protein"
BW25113_3588	aldB	0	3748333	3749871	-1	1375	0.165945165945166	1539	230	"aldehyde dehydrogenase B"
BW25113_3589	yiaY	0	3750036	3751187	-1	2473	0.26808100289296	1152	278	"putative Fe-containing alcohol dehydrogenase, Pfam00465 family"
BW25113_3590	selB	0	3751377	3753221	-1	2255	0.181818181818182	1845	302	"selenocysteinyl-tRNA-specific translation factor"
BW25113_3591	selA	0	3753218	3754609	-1	1536	0.186751795690343	1392	234	"selenocysteine synthase"
BW25113_3592	yibF	0	3754707	3755315	-1	607	0.182149362477231	609	100	"glutathione S-transferase homolog"
BW25113_3593	rhsA	0	3755543	3759676	1	521	0.0201558720773985	4134	75	"Rhs family protein, putative polymorphic toxin; putative polysaccharide synthesis/export protein; putative neighboring cell growth inhibitor"
BW25113_3594	yibA	0	3759697	3760539	1	125	0.0382081686429512	843	29	"HEAT-domain lethality reduction protein; putative immunity protein for putative polymorphic toxin RhsA"
BW25113_3595	rhsJ	0	3760581	3761525	1	1585	0.195064629847239	945	166	pseudogene
BW25113_3596	yibG	0	3761537	3761998	1	9	0.0120192307692308	462	5	"TPR-like repeat protein"
BW25113_4650	yibS	0	3761999	3762250	1	32	0.0572687224669604	252	13	pseudogene
